detail_id,order_id,item_id,quantity,unit_price,subtotal,notes
DTL04193,ORD02602,ITEM056,1,51000,51000,
DTL04194,ORD02602,ITEM003,1,37000,37000,
DTL04195,ORD02603,ITEM041,1,26000,26000,panas
DTL04196,ORD02604,ITEM064,2,38000,76000,
DTL04197,ORD02605,ITEM042,1,33000,33000,
DTL04198,ORD02606,ITEM046,2,29000,58000,
DTL04199,ORD02607,ITEM067,2,63000,126000,less ice
DTL04200,ORD02607,ITEM063,1,67000,67000,
DTL04201,ORD02607,ITEM029,2,37000,74000,
DTL04202,ORD02608,ITEM073,1,22000,22000,
DTL04203,ORD02608,ITEM046,1,29000,29000,gula sedikit
DTL04204,ORD02609,ITEM040,1,24000,24000,
DTL04205,ORD02610,ITEM004,1,29000,29000,
DTL04206,ORD02611,ITEM040,1,24000,24000,
DTL04207,ORD02611,ITEM052,1,56000,56000,
DTL04208,ORD02611,ITEM061,1,59000,59000,
DTL04209,ORD02612,ITEM035,2,30000,60000,
DTL04210,ORD02612,ITEM011,2,49000,98000,
DTL04211,ORD02613,ITEM069,1,60000,60000,
DTL04212,ORD02613,ITEM063,3,67000,201000,
DTL04213,ORD02613,ITEM057,1,72000,72000,
DTL04214,ORD02614,ITEM008,1,36000,36000,
DTL04215,ORD02615,ITEM042,1,33000,33000,
DTL04216,ORD02616,ITEM078,1,18000,18000,
DTL04217,ORD02616,ITEM068,1,39000,39000,
DTL04218,ORD02617,ITEM005,1,28000,28000,
DTL04219,ORD02618,ITEM036,2,25000,50000,
DTL04220,ORD02618,ITEM003,1,37000,37000,dingin
DTL04221,ORD02619,ITEM019,1,47000,47000,
DTL04222,ORD02620,ITEM076,1,28000,28000,
DTL04223,ORD02621,ITEM050,3,27000,81000,tanpa susu
DTL04224,ORD02621,ITEM052,1,56000,56000,gula sedikit
DTL04225,ORD02622,ITEM009,1,24000,24000,tanpa gula
DTL04226,ORD02622,ITEM068,2,39000,78000,
DTL04227,ORD02623,ITEM062,2,44000,88000,
DTL04228,ORD02624,ITEM063,1,67000,67000,
DTL04229,ORD02625,ITEM007,1,24000,24000,less ice
DTL04230,ORD02625,ITEM012,2,51000,102000,
DTL04231,ORD02625,ITEM001,1,29000,29000,
DTL04232,ORD02626,ITEM018,1,29000,29000,tanpa gula
DTL04233,ORD02627,ITEM041,1,26000,26000,
DTL04234,ORD02627,ITEM061,1,59000,59000,
DTL04235,ORD02628,ITEM043,1,27000,27000,
DTL04236,ORD02629,ITEM047,2,20000,40000,
DTL04237,ORD02629,ITEM077,1,23000,23000,
DTL04238,ORD02630,ITEM033,1,39000,39000,
DTL04239,ORD02631,ITEM040,1,24000,24000,
DTL04240,ORD02632,ITEM036,1,25000,25000,
DTL04241,ORD02632,ITEM050,2,27000,54000,
DTL04242,ORD02633,ITEM009,1,24000,24000,
DTL04243,ORD02634,ITEM029,1,37000,37000,
DTL04244,ORD02634,ITEM057,1,72000,72000,
DTL04245,ORD02634,ITEM060,1,73000,73000,
DTL04246,ORD02635,ITEM013,1,40000,40000,
DTL04247,ORD02636,ITEM050,1,27000,27000,less ice
DTL04248,ORD02637,ITEM034,1,30000,30000,
DTL04249,ORD02637,ITEM066,3,45000,135000,
DTL04250,ORD02637,ITEM016,1,40000,40000,
DTL04251,ORD02638,ITEM029,3,37000,111000,
DTL04252,ORD02639,ITEM030,1,27000,27000,
DTL04253,ORD02639,ITEM058,1,52000,52000,
DTL04254,ORD02640,ITEM001,1,29000,29000,
DTL04255,ORD02640,ITEM008,2,36000,72000,extra hot
DTL04256,ORD02641,ITEM047,1,20000,20000,panas
DTL04257,ORD02641,ITEM071,1,26000,26000,
DTL04258,ORD02641,ITEM015,1,50000,50000,
DTL04259,ORD02642,ITEM069,2,60000,120000,
DTL04260,ORD02642,ITEM066,1,45000,45000,
DTL04261,ORD02643,ITEM061,1,59000,59000,
DTL04262,ORD02644,ITEM009,1,24000,24000,
DTL04263,ORD02644,ITEM050,1,27000,27000,
DTL04264,ORD02644,ITEM044,1,39000,39000,
DTL04265,ORD02645,ITEM053,2,68000,136000,
DTL04266,ORD02645,ITEM054,1,65000,65000,
DTL04267,ORD02646,ITEM076,1,28000,28000,
DTL04268,ORD02646,ITEM038,1,39000,39000,
DTL04269,ORD02647,ITEM031,1,21000,21000,
DTL04270,ORD02647,ITEM067,1,63000,63000,
DTL04271,ORD02648,ITEM006,1,50000,50000,
DTL04272,ORD02648,ITEM080,1,34000,34000,
DTL04273,ORD02649,ITEM030,1,27000,27000,
DTL04274,ORD02650,ITEM040,2,24000,48000,
DTL04275,ORD02650,ITEM004,1,29000,29000,
DTL04276,ORD02650,ITEM067,1,63000,63000,
DTL04277,ORD02651,ITEM004,1,29000,29000,tambah whip cream
DTL04278,ORD02652,ITEM001,1,29000,29000,
DTL04279,ORD02653,ITEM003,1,37000,37000,
DTL04280,ORD02653,ITEM077,1,23000,23000,
DTL04281,ORD02653,ITEM049,1,28000,28000,
DTL04282,ORD02654,ITEM025,1,41000,41000,
DTL04283,ORD02655,ITEM030,1,27000,27000,
DTL04284,ORD02656,ITEM045,1,36000,36000,
DTL04285,ORD02657,ITEM057,1,72000,72000,tanpa susu
DTL04286,ORD02657,ITEM076,3,28000,84000,
DTL04287,ORD02658,ITEM054,3,65000,195000,
DTL04288,ORD02658,ITEM011,1,49000,49000,
DTL04289,ORD02658,ITEM076,1,28000,28000,
DTL04290,ORD02659,ITEM004,1,29000,29000,
DTL04291,ORD02660,ITEM073,1,22000,22000,
DTL04292,ORD02661,ITEM013,1,40000,40000,
DTL04293,ORD02662,ITEM030,1,27000,27000,
DTL04294,ORD02663,ITEM006,1,50000,50000,
DTL04295,ORD02664,ITEM037,1,27000,27000,
DTL04296,ORD02665,ITEM015,1,50000,50000,
DTL04297,ORD02666,ITEM046,1,29000,29000,
DTL04298,ORD02666,ITEM077,2,23000,46000,less ice
DTL04299,ORD02666,ITEM036,1,25000,25000,tanpa gula
DTL04300,ORD02667,ITEM066,1,45000,45000,
DTL04301,ORD02667,ITEM002,1,40000,40000,
DTL04302,ORD02667,ITEM019,1,47000,47000,
DTL04303,ORD02668,ITEM016,1,40000,40000,
DTL04304,ORD02669,ITEM010,1,35000,35000,
DTL04305,ORD02670,ITEM012,1,51000,51000,
DTL04306,ORD02670,ITEM034,1,30000,30000,
DTL04307,ORD02670,ITEM016,1,40000,40000,panas
DTL04308,ORD02671,ITEM016,1,40000,40000,
DTL04309,ORD02672,ITEM074,1,27000,27000,
DTL04310,ORD02673,ITEM011,1,49000,49000,tanpa gula
DTL04311,ORD02673,ITEM071,1,26000,26000,dingin
DTL04312,ORD02674,ITEM051,1,49000,49000,
DTL04313,ORD02675,ITEM066,1,45000,45000,
DTL04314,ORD02675,ITEM008,1,36000,36000,
DTL04315,ORD02675,ITEM035,1,30000,30000,
DTL04316,ORD02676,ITEM035,1,30000,30000,less ice
DTL04317,ORD02676,ITEM049,1,28000,28000,
DTL04318,ORD02676,ITEM001,3,29000,87000,
DTL04319,ORD02677,ITEM054,1,65000,65000,
DTL04320,ORD02678,ITEM006,1,50000,50000,
DTL04321,ORD02679,ITEM069,1,60000,60000,
DTL04322,ORD02679,ITEM010,1,35000,35000,
DTL04323,ORD02679,ITEM012,2,51000,102000,
DTL04324,ORD02680,ITEM066,1,45000,45000,
DTL04325,ORD02680,ITEM004,1,29000,29000,tambah whip cream
DTL04326,ORD02681,ITEM059,1,73000,73000,
DTL04327,ORD02682,ITEM005,1,28000,28000,
DTL04328,ORD02683,ITEM024,1,27000,27000,
DTL04329,ORD02684,ITEM019,1,47000,47000,
DTL04330,ORD02685,ITEM077,1,23000,23000,
DTL04331,ORD02686,ITEM030,1,27000,27000,gula sedikit
DTL04332,ORD02686,ITEM033,1,39000,39000,
DTL04333,ORD02686,ITEM051,1,49000,49000,tanpa susu
DTL04334,ORD02687,ITEM057,1,72000,72000,
DTL04335,ORD02688,ITEM052,1,56000,56000,
DTL04336,ORD02688,ITEM018,1,29000,29000,
DTL04337,ORD02689,ITEM001,1,29000,29000,
DTL04338,ORD02689,ITEM057,1,72000,72000,
DTL04339,ORD02689,ITEM025,1,41000,41000,
DTL04340,ORD02690,ITEM061,1,59000,59000,
DTL04341,ORD02690,ITEM033,1,39000,39000,panas
DTL04342,ORD02690,ITEM059,1,73000,73000,
DTL04343,ORD02690,ITEM027,1,35000,35000,
DTL04344,ORD02691,ITEM068,1,39000,39000,dingin
DTL04345,ORD02692,ITEM045,2,36000,72000,
DTL04346,ORD02692,ITEM028,1,27000,27000,
DTL04347,ORD02693,ITEM028,1,27000,27000,
DTL04348,ORD02693,ITEM038,1,39000,39000,less ice
DTL04349,ORD02694,ITEM073,1,22000,22000,
DTL04350,ORD02695,ITEM010,1,35000,35000,
DTL04351,ORD02696,ITEM027,1,35000,35000,less sugar
DTL04352,ORD02696,ITEM040,1,24000,24000,
DTL04353,ORD02696,ITEM049,1,28000,28000,panas
DTL04354,ORD02697,ITEM010,1,35000,35000,
DTL04355,ORD02697,ITEM041,1,26000,26000,
DTL04356,ORD02697,ITEM061,1,59000,59000,
DTL04357,ORD02697,ITEM002,1,40000,40000,
DTL04358,ORD02698,ITEM005,1,28000,28000,
DTL04359,ORD02698,ITEM057,2,72000,144000,
DTL04360,ORD02699,ITEM030,1,27000,27000,
DTL04361,ORD02700,ITEM075,1,29000,29000,
DTL04362,ORD02700,ITEM035,1,30000,30000,
DTL04363,ORD02701,ITEM056,1,51000,51000,
DTL04364,ORD02702,ITEM042,2,33000,66000,
DTL04365,ORD02703,ITEM009,1,24000,24000,
DTL04366,ORD02703,ITEM053,2,68000,136000,
DTL04367,ORD02703,ITEM055,1,52000,52000,
DTL04368,ORD02704,ITEM074,1,27000,27000,
DTL04369,ORD02704,ITEM027,1,35000,35000,
DTL04370,ORD02705,ITEM013,1,40000,40000,
DTL04371,ORD02706,ITEM036,1,25000,25000,
DTL04372,ORD02707,ITEM002,2,40000,80000,
DTL04373,ORD02708,ITEM012,1,51000,51000,
DTL04374,ORD02708,ITEM008,1,36000,36000,
DTL04375,ORD02709,ITEM052,1,56000,56000,tanpa susu
DTL04376,ORD02709,ITEM044,1,39000,39000,
DTL04377,ORD02709,ITEM008,1,36000,36000,
DTL04378,ORD02710,ITEM066,1,45000,45000,
DTL04379,ORD02711,ITEM024,1,27000,27000,
DTL04380,ORD02711,ITEM050,1,27000,27000,
DTL04381,ORD02712,ITEM049,2,28000,56000,tanpa susu
DTL04382,ORD02712,ITEM027,1,35000,35000,tanpa susu
DTL04383,ORD02713,ITEM038,1,39000,39000,
DTL04384,ORD02714,ITEM008,1,36000,36000,
DTL04385,ORD02715,ITEM047,1,20000,20000,
DTL04386,ORD02716,ITEM043,1,27000,27000,
DTL04387,ORD02717,ITEM032,2,27000,54000,
DTL04388,ORD02717,ITEM040,1,24000,24000,
DTL04389,ORD02718,ITEM030,1,27000,27000,
DTL04390,ORD02718,ITEM033,3,39000,117000,
DTL04391,ORD02718,ITEM074,1,27000,27000,extra hot
DTL04392,ORD02719,ITEM055,1,52000,52000,
DTL04393,ORD02720,ITEM031,1,21000,21000,tambah whip cream
DTL04394,ORD02720,ITEM012,1,51000,51000,
DTL04395,ORD02721,ITEM068,2,39000,78000,
DTL04396,ORD02721,ITEM067,3,63000,189000,
DTL04397,ORD02721,ITEM036,1,25000,25000,
DTL04398,ORD02722,ITEM016,1,40000,40000,
DTL04399,ORD02723,ITEM019,1,47000,47000,
DTL04400,ORD02723,ITEM030,2,27000,54000,
DTL04401,ORD02724,ITEM004,1,29000,29000,
DTL04402,ORD02724,ITEM068,1,39000,39000,
DTL04403,ORD02725,ITEM045,2,36000,72000,
DTL04404,ORD02725,ITEM046,1,29000,29000,extra hot
DTL04405,ORD02726,ITEM007,1,24000,24000,
DTL04406,ORD02727,ITEM035,1,30000,30000,
DTL04407,ORD02728,ITEM078,1,18000,18000,tambah whip cream
DTL04408,ORD02729,ITEM050,1,27000,27000,
DTL04409,ORD02729,ITEM009,1,24000,24000,
DTL04410,ORD02730,ITEM001,1,29000,29000,
DTL04411,ORD02731,ITEM054,1,65000,65000,
DTL04412,ORD02732,ITEM017,1,36000,36000,ekstra creamer
DTL04413,ORD02732,ITEM045,2,36000,72000,
DTL04414,ORD02733,ITEM004,1,29000,29000,
DTL04415,ORD02733,ITEM008,2,36000,72000,
DTL04416,ORD02733,ITEM046,1,29000,29000,
DTL04417,ORD02734,ITEM072,1,18000,18000,
DTL04418,ORD02735,ITEM028,1,27000,27000,
DTL04419,ORD02736,ITEM007,1,24000,24000,
DTL04420,ORD02736,ITEM062,1,44000,44000,
DTL04421,ORD02736,ITEM058,1,52000,52000,
DTL04422,ORD02737,ITEM036,1,25000,25000,
DTL04423,ORD02737,ITEM061,1,59000,59000,
DTL04424,ORD02737,ITEM057,1,72000,72000,
DTL04425,ORD02737,ITEM038,2,39000,78000,
DTL04426,ORD02738,ITEM055,1,52000,52000,
DTL04427,ORD02739,ITEM057,1,72000,72000,
DTL04428,ORD02739,ITEM072,1,18000,18000,
DTL04429,ORD02740,ITEM007,1,24000,24000,
DTL04430,ORD02741,ITEM019,1,47000,47000,less sugar
DTL04431,ORD02741,ITEM071,1,26000,26000,
DTL04432,ORD02741,ITEM043,3,27000,81000,
DTL04433,ORD02742,ITEM054,1,65000,65000,
DTL04434,ORD02742,ITEM052,1,56000,56000,
DTL04435,ORD02743,ITEM067,1,63000,63000,
DTL04436,ORD02744,ITEM005,2,28000,56000,
DTL04437,ORD02744,ITEM033,1,39000,39000,
DTL04438,ORD02745,ITEM049,1,28000,28000,
DTL04439,ORD02746,ITEM080,2,34000,68000,
DTL04440,ORD02746,ITEM001,1,29000,29000,
DTL04441,ORD02746,ITEM062,1,44000,44000,
DTL04442,ORD02747,ITEM013,1,40000,40000,
DTL04443,ORD02747,ITEM025,1,41000,41000,
DTL04444,ORD02748,ITEM045,1,36000,36000,
DTL04445,ORD02748,ITEM071,1,26000,26000,tanpa gula
DTL04446,ORD02748,ITEM028,1,27000,27000,
DTL04447,ORD02749,ITEM042,2,33000,66000,
DTL04448,ORD02749,ITEM004,1,29000,29000,
DTL04449,ORD02750,ITEM066,3,45000,135000,
DTL04450,ORD02751,ITEM074,1,27000,27000,
DTL04451,ORD02752,ITEM010,1,35000,35000,
DTL04452,ORD02752,ITEM074,1,27000,27000,
DTL04453,ORD02753,ITEM068,1,39000,39000,
DTL04454,ORD02754,ITEM019,2,47000,94000,
DTL04455,ORD02754,ITEM075,1,29000,29000,extra hot
DTL04456,ORD02755,ITEM018,1,29000,29000,
DTL04457,ORD02755,ITEM046,1,29000,29000,
DTL04458,ORD02755,ITEM040,1,24000,24000,less ice
DTL04459,ORD02756,ITEM051,1,49000,49000,less sugar
DTL04460,ORD02756,ITEM003,1,37000,37000,
DTL04461,ORD02757,ITEM032,1,27000,27000,
DTL04462,ORD02758,ITEM067,1,63000,63000,
DTL04463,ORD02759,ITEM064,2,38000,76000,gula sedikit
DTL04464,ORD02759,ITEM019,1,47000,47000,
DTL04465,ORD02759,ITEM001,1,29000,29000,extra shot
DTL04466,ORD02759,ITEM004,1,29000,29000,tanpa susu
DTL04467,ORD02760,ITEM034,1,30000,30000,
DTL04468,ORD02760,ITEM044,3,39000,117000,
DTL04469,ORD02761,ITEM049,1,28000,28000,
DTL04470,ORD02762,ITEM037,1,27000,27000,
DTL04471,ORD02763,ITEM036,1,25000,25000,
DTL04472,ORD02764,ITEM013,1,40000,40000,
DTL04473,ORD02765,ITEM005,1,28000,28000,
DTL04474,ORD02765,ITEM049,1,28000,28000,
DTL04475,ORD02765,ITEM076,1,28000,28000,
DTL04476,ORD02766,ITEM076,1,28000,28000,
DTL04477,ORD02767,ITEM059,1,73000,73000,
DTL04478,ORD02768,ITEM056,1,51000,51000,
DTL04479,ORD02768,ITEM073,1,22000,22000,
DTL04480,ORD02768,ITEM009,1,24000,24000,tambah whip cream
DTL04481,ORD02769,ITEM006,1,50000,50000,less sugar
DTL04482,ORD02769,ITEM031,1,21000,21000,
DTL04483,ORD02769,ITEM053,1,68000,68000,
DTL04484,ORD02770,ITEM019,1,47000,47000,
DTL04485,ORD02770,ITEM037,1,27000,27000,extra hot
DTL04486,ORD02771,ITEM010,1,35000,35000,
DTL04487,ORD02771,ITEM031,1,21000,21000,tambah whip cream
DTL04488,ORD02771,ITEM046,1,29000,29000,
DTL04489,ORD02772,ITEM025,1,41000,41000,
DTL04490,ORD02773,ITEM027,2,35000,70000,
DTL04491,ORD02774,ITEM069,1,60000,60000,
DTL04492,ORD02775,ITEM019,2,47000,94000,
DTL04493,ORD02775,ITEM005,1,28000,28000,less ice
DTL04494,ORD02776,ITEM002,1,40000,40000,
DTL04495,ORD02776,ITEM032,1,27000,27000,
DTL04496,ORD02777,ITEM068,1,39000,39000,dingin
DTL04497,ORD02778,ITEM053,1,68000,68000,
DTL04498,ORD02779,ITEM007,2,24000,48000,
DTL04499,ORD02779,ITEM016,1,40000,40000,no ice
DTL04500,ORD02780,ITEM062,1,44000,44000,
DTL04501,ORD02781,ITEM074,1,27000,27000,tanpa susu
DTL04502,ORD02782,ITEM062,1,44000,44000,dingin
DTL04503,ORD02783,ITEM045,1,36000,36000,extra shot
DTL04504,ORD02784,ITEM019,1,47000,47000,
DTL04505,ORD02784,ITEM059,1,73000,73000,
DTL04506,ORD02784,ITEM030,3,27000,81000,ekstra creamer
DTL04507,ORD02785,ITEM075,1,29000,29000,
DTL04508,ORD02785,ITEM056,1,51000,51000,
DTL04509,ORD02786,ITEM069,1,60000,60000,
DTL04510,ORD02786,ITEM064,2,38000,76000,tanpa susu
DTL04511,ORD02786,ITEM029,1,37000,37000,
DTL04512,ORD02786,ITEM060,3,73000,219000,
DTL04513,ORD02787,ITEM036,1,25000,25000,
DTL04514,ORD02788,ITEM078,2,18000,36000,panas
DTL04515,ORD02789,ITEM025,1,41000,41000,
DTL04516,ORD02790,ITEM054,1,65000,65000,
DTL04517,ORD02790,ITEM064,1,38000,38000,
DTL04518,ORD02790,ITEM013,1,40000,40000,
DTL04519,ORD02791,ITEM032,1,27000,27000,
DTL04520,ORD02792,ITEM044,1,39000,39000,gula sedikit
DTL04521,ORD02793,ITEM015,1,50000,50000,
DTL04522,ORD02794,ITEM043,1,27000,27000,
DTL04523,ORD02795,ITEM005,2,28000,56000,
DTL04524,ORD02795,ITEM035,3,30000,90000,
DTL04525,ORD02796,ITEM047,1,20000,20000,
DTL04526,ORD02797,ITEM053,1,68000,68000,
DTL04527,ORD02797,ITEM010,1,35000,35000,
DTL04528,ORD02797,ITEM015,1,50000,50000,extra hot
DTL04529,ORD02798,ITEM015,1,50000,50000,
DTL04530,ORD02798,ITEM064,1,38000,38000,
DTL04531,ORD02799,ITEM072,1,18000,18000,
DTL04532,ORD02800,ITEM042,1,33000,33000,
DTL04533,ORD02800,ITEM024,1,27000,27000,
DTL04534,ORD02800,ITEM033,2,39000,78000,
DTL04535,ORD02801,ITEM004,1,29000,29000,
DTL04536,ORD02802,ITEM051,1,49000,49000,
DTL04537,ORD02803,ITEM009,1,24000,24000,tambah whip cream
DTL04538,ORD02804,ITEM010,1,35000,35000,
DTL04539,ORD02804,ITEM053,3,68000,204000,
DTL04540,ORD02804,ITEM029,1,37000,37000,
DTL04541,ORD02805,ITEM006,2,50000,100000,
DTL04542,ORD02806,ITEM044,1,39000,39000,extra shot
DTL04543,ORD02806,ITEM036,1,25000,25000,
DTL04544,ORD02806,ITEM007,1,24000,24000,
DTL04545,ORD02807,ITEM035,1,30000,30000,
DTL04546,ORD02808,ITEM003,1,37000,37000,
DTL04547,ORD02808,ITEM030,1,27000,27000,
DTL04548,ORD02809,ITEM003,1,37000,37000,
DTL04549,ORD02810,ITEM017,2,36000,72000,
DTL04550,ORD02810,ITEM018,1,29000,29000,
DTL04551,ORD02811,ITEM010,1,35000,35000,
DTL04552,ORD02812,ITEM074,2,27000,54000,
DTL04553,ORD02812,ITEM042,1,33000,33000,panas
DTL04554,ORD02813,ITEM056,1,51000,51000,
DTL04555,ORD02814,ITEM032,1,27000,27000,
DTL04556,ORD02815,ITEM016,1,40000,40000,
DTL04557,ORD02815,ITEM059,1,73000,73000,
DTL04558,ORD02816,ITEM013,1,40000,40000,
DTL04559,ORD02817,ITEM037,1,27000,27000,extra shot
DTL04560,ORD02818,ITEM054,1,65000,65000,
DTL04561,ORD02819,ITEM036,1,25000,25000,
DTL04562,ORD02819,ITEM044,1,39000,39000,
DTL04563,ORD02820,ITEM066,1,45000,45000,
DTL04564,ORD02820,ITEM068,1,39000,39000,
DTL04565,ORD02820,ITEM005,1,28000,28000,
DTL04566,ORD02821,ITEM057,1,72000,72000,gula sedikit
DTL04567,ORD02822,ITEM007,2,24000,48000,
DTL04568,ORD02822,ITEM076,2,28000,56000,
DTL04569,ORD02823,ITEM025,1,41000,41000,
DTL04570,ORD02823,ITEM015,1,50000,50000,
DTL04571,ORD02823,ITEM074,1,27000,27000,
DTL04572,ORD02824,ITEM017,1,36000,36000,less ice
DTL04573,ORD02824,ITEM005,3,28000,84000,extra hot
DTL04574,ORD02825,ITEM009,1,24000,24000,
DTL04575,ORD02826,ITEM009,1,24000,24000,
DTL04576,ORD02826,ITEM059,1,73000,73000,
DTL04577,ORD02826,ITEM004,3,29000,87000,
DTL04578,ORD02827,ITEM032,1,27000,27000,
DTL04579,ORD02827,ITEM017,3,36000,108000,
DTL04580,ORD02827,ITEM077,2,23000,46000,
DTL04581,ORD02828,ITEM041,1,26000,26000,
DTL04582,ORD02829,ITEM006,1,50000,50000,less ice
DTL04583,ORD02830,ITEM050,1,27000,27000,ekstra creamer
DTL04584,ORD02830,ITEM046,1,29000,29000,ekstra creamer
DTL04585,ORD02831,ITEM071,1,26000,26000,
DTL04586,ORD02831,ITEM030,1,27000,27000,
DTL04587,ORD02831,ITEM060,1,73000,73000,
DTL04588,ORD02832,ITEM022,1,52000,52000,
DTL04589,ORD02833,ITEM001,1,29000,29000,ekstra creamer
DTL04590,ORD02833,ITEM015,1,50000,50000,
DTL04591,ORD02834,ITEM060,1,73000,73000,
DTL04592,ORD02834,ITEM058,1,52000,52000,
DTL04593,ORD02834,ITEM073,1,22000,22000,
DTL04594,ORD02835,ITEM002,1,40000,40000,
DTL04595,ORD02835,ITEM060,1,73000,73000,
DTL04596,ORD02835,ITEM044,2,39000,78000,
DTL04597,ORD02836,ITEM027,2,35000,70000,
DTL04598,ORD02837,ITEM046,3,29000,87000,
DTL04599,ORD02838,ITEM006,1,50000,50000,
DTL04600,ORD02839,ITEM029,2,37000,74000,
DTL04601,ORD02839,ITEM058,1,52000,52000,
DTL04602,ORD02840,ITEM063,1,67000,67000,
DTL04603,ORD02840,ITEM057,1,72000,72000,
DTL04604,ORD02841,ITEM060,1,73000,73000,
DTL04605,ORD02841,ITEM042,1,33000,33000,ekstra creamer
DTL04606,ORD02842,ITEM076,1,28000,28000,
DTL04607,ORD02842,ITEM005,1,28000,28000,
DTL04608,ORD02842,ITEM050,2,27000,54000,
DTL04609,ORD02842,ITEM066,2,45000,90000,
DTL04610,ORD02843,ITEM002,3,40000,120000,
DTL04611,ORD02844,ITEM041,1,26000,26000,
DTL04612,ORD02845,ITEM059,1,73000,73000,
DTL04613,ORD02845,ITEM037,1,27000,27000,
DTL04614,ORD02846,ITEM054,2,65000,130000,
DTL04615,ORD02846,ITEM010,2,35000,70000,
DTL04616,ORD02847,ITEM050,1,27000,27000,
DTL04617,ORD02847,ITEM077,1,23000,23000,
DTL04618,ORD02848,ITEM010,1,35000,35000,
DTL04619,ORD02848,ITEM047,2,20000,40000,
DTL04620,ORD02849,ITEM075,1,29000,29000,no ice
DTL04621,ORD02850,ITEM041,1,26000,26000,
DTL04622,ORD02850,ITEM006,2,50000,100000,
DTL04623,ORD02851,ITEM017,2,36000,72000,
DTL04624,ORD02851,ITEM019,1,47000,47000,panas
DTL04625,ORD02852,ITEM050,1,27000,27000,
DTL04626,ORD02852,ITEM075,1,29000,29000,
DTL04627,ORD02852,ITEM006,2,50000,100000,
DTL04628,ORD02853,ITEM034,2,30000,60000,
DTL04629,ORD02853,ITEM051,1,49000,49000,
DTL04630,ORD02853,ITEM076,1,28000,28000,
DTL04631,ORD02853,ITEM063,1,67000,67000,
DTL04632,ORD02854,ITEM044,2,39000,78000,
DTL04633,ORD02854,ITEM063,1,67000,67000,
DTL04634,ORD02854,ITEM066,1,45000,45000,
DTL04635,ORD02855,ITEM041,2,26000,52000,
DTL04636,ORD02855,ITEM075,1,29000,29000,ekstra creamer
DTL04637,ORD02856,ITEM011,1,49000,49000,
DTL04638,ORD02857,ITEM072,2,18000,36000,gula sedikit
DTL04639,ORD02858,ITEM058,1,52000,52000,
DTL04640,ORD02858,ITEM044,1,39000,39000,
DTL04641,ORD02858,ITEM013,1,40000,40000,tanpa gula
DTL04642,ORD02859,ITEM072,2,18000,36000,
DTL04643,ORD02859,ITEM057,2,72000,144000,
DTL04644,ORD02859,ITEM038,1,39000,39000,
DTL04645,ORD02859,ITEM013,2,40000,80000,
DTL04646,ORD02860,ITEM031,2,21000,42000,
DTL04647,ORD02860,ITEM037,1,27000,27000,
DTL04648,ORD02860,ITEM046,2,29000,58000,
DTL04649,ORD02861,ITEM057,1,72000,72000,
DTL04650,ORD02862,ITEM036,1,25000,25000,
DTL04651,ORD02863,ITEM052,1,56000,56000,
DTL04652,ORD02863,ITEM051,1,49000,49000,
DTL04653,ORD02864,ITEM004,1,29000,29000,
DTL04654,ORD02865,ITEM054,1,65000,65000,
DTL04655,ORD02866,ITEM017,1,36000,36000,
DTL04656,ORD02866,ITEM077,1,23000,23000,
DTL04657,ORD02867,ITEM013,1,40000,40000,
DTL04658,ORD02867,ITEM011,1,49000,49000,
DTL04659,ORD02868,ITEM069,1,60000,60000,
DTL04660,ORD02869,ITEM018,1,29000,29000,
DTL04661,ORD02870,ITEM007,3,24000,72000,
DTL04662,ORD02870,ITEM027,1,35000,35000,extra shot
DTL04663,ORD02871,ITEM030,1,27000,27000,
DTL04664,ORD02871,ITEM077,1,23000,23000,
DTL04665,ORD02872,ITEM037,1,27000,27000,
DTL04666,ORD02873,ITEM028,1,27000,27000,
DTL04667,ORD02873,ITEM077,1,23000,23000,
DTL04668,ORD02874,ITEM044,1,39000,39000,
DTL04669,ORD02874,ITEM060,1,73000,73000,
DTL04670,ORD02875,ITEM049,1,28000,28000,
DTL04671,ORD02875,ITEM044,1,39000,39000,
DTL04672,ORD02875,ITEM019,1,47000,47000,
DTL04673,ORD02876,ITEM019,1,47000,47000,
DTL04674,ORD02876,ITEM059,1,73000,73000,
DTL04675,ORD02877,ITEM024,1,27000,27000,
DTL04676,ORD02877,ITEM019,1,47000,47000,
DTL04677,ORD02878,ITEM058,1,52000,52000,
DTL04678,ORD02878,ITEM029,1,37000,37000,
DTL04679,ORD02879,ITEM002,1,40000,40000,
DTL04680,ORD02879,ITEM075,1,29000,29000,
DTL04681,ORD02880,ITEM058,1,52000,52000,
DTL04682,ORD02880,ITEM062,1,44000,44000,
DTL04683,ORD02880,ITEM052,2,56000,112000,tanpa gula
DTL04684,ORD02881,ITEM038,1,39000,39000,
DTL04685,ORD02881,ITEM032,1,27000,27000,
DTL04686,ORD02882,ITEM050,1,27000,27000,
DTL04687,ORD02883,ITEM038,1,39000,39000,
DTL04688,ORD02883,ITEM001,1,29000,29000,
DTL04689,ORD02884,ITEM040,3,24000,72000,
DTL04690,ORD02885,ITEM027,1,35000,35000,
DTL04691,ORD02886,ITEM031,1,21000,21000,tanpa susu
DTL04692,ORD02887,ITEM047,1,20000,20000,
DTL04693,ORD02888,ITEM057,2,72000,144000,
DTL04694,ORD02888,ITEM041,1,26000,26000,extra shot
DTL04695,ORD02889,ITEM036,1,25000,25000,
