order_id,outlet_id,order_date,order_time,total_amount,payment_method,order_type,staff_id
ORD02229,OUT007,2023-11-30,19:34:00,59000,Kartu Debit,dine_in,STF038
ORD02311,OUT017,2023-11-30,19:58:51,29000,GoPay,dine_in,STF099
ORD01547,OUT012,2023-11-30,20:38:07,39000,QRIS,dine_in,STF071
ORD02482,OUT005,2023-12-01,12:28:07,87000,Tunai,delivery,STF026
ORD02453,OUT010,2023-12-01,17:17:00,91000,GoPay,delivery,STF058
ORD02266,OUT005,2023-12-02,08:20:19,171000,QRIS,dine_in,STF025
ORD02079,OUT017,2023-12-02,08:40:01,24000,Kartu Debit,dine_in,STF101
ORD01704,OUT013,2023-12-02,10:32:49,73000,GoPay,dine_in,STF077
ORD01262,OUT001,2023-12-02,19:54:04,66000,Tunai,dine_in,STF002
ORD01142,OUT005,2023-12-03,07:53:52,207000,OVO,dine_in,STF027
ORD01517,OUT007,2023-12-03,09:51:46,73000,GoPay,dine_in,STF037
ORD02122,OUT013,2023-12-03,11:56:19,78000,Kartu Debit,takeaway,STF077
ORD01708,OUT006,2023-12-03,13:06:20,20000,OVO,dine_in,STF036
ORD02330,OUT013,2023-12-03,13:46:45,27000,GoPay,dine_in,STF075
ORD01941,OUT020,2023-12-04,07:43:06,37000,QRIS,takeaway,STF118
ORD01603,OUT009,2023-12-04,08:44:09,18000,Kartu Debit,delivery,STF053
ORD02438,OUT014,2023-12-04,10:09:21,58000,QRIS,takeaway,STF080
ORD02182,OUT012,2023-12-04,12:11:07,28000,Kartu Debit,dine_in,STF069
ORD02335,OUT001,2023-12-04,13:22:58,36000,GoPay,takeaway,STF002
ORD01637,OUT001,2023-12-04,17:00:09,198000,QRIS,dine_in,STF002
ORD01463,OUT002,2023-12-04,17:58:15,41000,QRIS,takeaway,STF008
ORD02421,OUT011,2023-12-04,18:00:55,37000,OVO,dine_in,STF065
ORD02347,OUT014,2023-12-05,13:00:34,106000,GoPay,delivery,STF081
ORD01706,OUT014,2023-12-05,13:58:02,18000,OVO,delivery,STF081
ORD01044,OUT011,2023-12-05,15:09:09,85000,Kartu Debit,dine_in,STF061
ORD02127,OUT011,2023-12-05,15:50:03,78000,QRIS,delivery,STF063
ORD02031,OUT014,2023-12-05,20:06:34,52000,OVO,delivery,STF082
ORD01427,OUT019,2023-12-06,07:20:10,63000,GoPay,dine_in,STF112
ORD01011,OUT007,2023-12-06,13:13:06,69000,GoPay,dine_in,STF041
ORD01906,OUT020,2023-12-06,13:16:30,54000,GoPay,dine_in,STF120
ORD01357,OUT010,2023-12-06,17:53:46,20000,QRIS,delivery,STF057
ORD01159,OUT017,2023-12-06,18:27:25,36000,Kartu Debit,dine_in,STF100
ORD01574,OUT012,2023-12-06,19:10:48,93000,OVO,takeaway,STF069
ORD01232,OUT017,2023-12-07,08:38:42,52000,QRIS,takeaway,STF101
ORD01354,OUT005,2023-12-07,12:11:46,49000,QRIS,takeaway,STF025
ORD01738,OUT006,2023-12-07,12:24:08,125000,Tunai,dine_in,STF031
ORD01053,OUT012,2023-12-08,07:10:57,147000,OVO,dine_in,STF068
ORD02485,OUT013,2023-12-08,07:22:59,36000,Kartu Debit,delivery,STF078
ORD01198,OUT012,2023-12-08,08:15:40,92000,QRIS,takeaway,STF068
ORD01339,OUT002,2023-12-08,13:15:50,40000,GoPay,takeaway,STF007
ORD02145,OUT002,2023-12-08,19:52:07,28000,Kartu Debit,delivery,STF007
ORD02222,OUT009,2023-12-09,08:18:05,39000,QRIS,dine_in,STF050
ORD01332,OUT017,2023-12-09,10:47:39,58000,QRIS,dine_in,STF102
ORD01634,OUT013,2023-12-09,17:42:07,77000,QRIS,dine_in,STF077
ORD01215,OUT004,2023-12-10,07:09:37,187000,GoPay,delivery,STF019
ORD02147,OUT002,2023-12-11,11:41:48,99000,GoPay,takeaway,STF009
ORD01108,OUT013,2023-12-11,17:41:18,68000,Kartu Debit,dine_in,STF076
ORD02290,OUT012,2023-12-12,13:01:00,73000,OVO,dine_in,STF068
ORD01277,OUT020,2023-12-12,13:35:12,73000,OVO,takeaway,STF116
ORD02429,OUT019,2023-12-12,19:05:34,197000,GoPay,takeaway,STF112
ORD01467,OUT009,2023-12-13,07:33:48,78000,Tunai,dine_in,STF053
ORD01982,OUT011,2023-12-13,07:45:59,51000,GoPay,delivery,STF065
ORD01800,OUT007,2023-12-13,10:58:05,59000,Kartu Debit,takeaway,STF040
ORD02046,OUT016,2023-12-13,14:53:05,80000,Tunai,delivery,STF093
ORD02270,OUT004,2023-12-13,17:02:32,156000,GoPay,dine_in,STF020
ORD02203,OUT011,2023-12-14,07:03:13,28000,Tunai,dine_in,STF063
ORD01655,OUT008,2023-12-14,09:27:31,23000,GoPay,dine_in,STF046
ORD02352,OUT008,2023-12-14,14:12:03,51000,GoPay,dine_in,STF045
ORD01291,OUT011,2023-12-15,13:16:57,96000,Kartu Debit,delivery,STF061
ORD01001,OUT020,2023-12-15,18:37:39,148000,OVO,delivery,STF120
ORD01158,OUT017,2023-12-15,19:27:55,90000,OVO,takeaway,STF098
ORD02019,OUT020,2023-12-15,20:28:25,183000,Kartu Debit,dine_in,STF118
ORD01184,OUT006,2023-12-16,12:18:54,18000,QRIS,takeaway,STF035
ORD01300,OUT016,2023-12-16,18:44:11,104000,GoPay,delivery,STF092
ORD01888,OUT005,2023-12-16,18:59:29,118000,Tunai,dine_in,STF029
ORD01446,OUT011,2023-12-17,08:07:28,78000,Kartu Debit,dine_in,STF064
ORD01929,OUT003,2023-12-17,08:32:58,64000,GoPay,dine_in,STF013
ORD01632,OUT020,2023-12-17,09:30:44,131000,OVO,delivery,STF116
ORD02280,OUT020,2023-12-17,12:56:44,62000,QRIS,delivery,STF116
ORD01994,OUT012,2023-12-17,17:38:40,18000,GoPay,takeaway,STF072
ORD01977,OUT010,2023-12-17,17:58:46,262000,GoPay,dine_in,STF058
ORD01909,OUT013,2023-12-18,07:05:34,33000,QRIS,dine_in,STF075
ORD02339,OUT004,2023-12-18,07:52:15,34000,QRIS,takeaway,STF019
ORD02446,OUT007,2023-12-18,14:45:13,50000,Tunai,takeaway,STF038
ORD02320,OUT012,2023-12-18,22:26:36,72000,Tunai,dine_in,STF072
ORD01279,OUT017,2023-12-19,07:23:51,35000,Tunai,takeaway,STF098
ORD01879,OUT008,2023-12-19,07:59:48,50000,QRIS,dine_in,STF046
ORD02070,OUT008,2023-12-19,13:34:45,102000,Tunai,dine_in,STF046
ORD02088,OUT006,2023-12-19,17:30:35,54000,Kartu Debit,dine_in,STF033
ORD01265,OUT012,2023-12-19,17:39:13,28000,QRIS,delivery,STF072
ORD01683,OUT019,2023-12-19,18:03:22,28000,GoPay,takeaway,STF114
ORD01107,OUT003,2023-12-19,19:06:28,29000,QRIS,delivery,STF015
ORD01749,OUT020,2023-12-19,20:06:22,29000,OVO,delivery,STF115
ORD01902,OUT004,2023-12-19,20:48:09,50000,QRIS,dine_in,STF024
ORD01089,OUT007,2023-12-19,22:24:17,47000,GoPay,takeaway,STF038
ORD01666,OUT009,2023-12-20,13:03:58,45000,QRIS,dine_in,STF051
ORD02252,OUT003,2023-12-20,17:38:21,107000,QRIS,takeaway,STF017
ORD01314,OUT020,2023-12-20,21:20:54,44000,Tunai,dine_in,STF115
ORD02427,OUT002,2023-12-21,11:51:58,117000,GoPay,dine_in,STF012
ORD01584,OUT014,2023-12-21,12:38:18,68000,GoPay,takeaway,STF079
ORD01962,OUT008,2023-12-21,18:11:36,54000,Kartu Debit,dine_in,STF046
ORD02022,OUT003,2023-12-22,07:12:45,156000,Kartu Debit,delivery,STF013
ORD01103,OUT004,2023-12-22,07:14:47,146000,Kartu Debit,takeaway,STF019
ORD02067,OUT017,2023-12-22,19:44:04,39000,GoPay,dine_in,STF100
ORD01242,OUT007,2023-12-23,07:50:36,52000,QRIS,takeaway,STF037
ORD01736,OUT011,2023-12-23,12:58:53,79000,GoPay,dine_in,STF063
ORD01363,OUT011,2023-12-23,17:34:39,50000,QRIS,delivery,STF065
ORD01004,OUT004,2023-12-24,08:57:28,27000,OVO,dine_in,STF019
ORD01301,OUT009,2023-12-24,12:00:57,20000,GoPay,delivery,STF050
ORD02342,OUT013,2023-12-24,12:35:50,74000,QRIS,delivery,STF078
ORD01720,OUT013,2023-12-24,15:52:35,85000,OVO,delivery,STF077
ORD01532,OUT013,2023-12-24,18:50:15,190000,OVO,delivery,STF078
ORD02475,OUT012,2023-12-25,13:44:55,63000,GoPay,dine_in,STF072
ORD02418,OUT004,2023-12-25,13:58:58,237000,OVO,takeaway,STF023
ORD02118,OUT020,2023-12-25,16:19:19,24000,GoPay,dine_in,STF116
ORD01797,OUT009,2023-12-25,17:47:23,45000,QRIS,takeaway,STF051
ORD01151,OUT017,2023-12-25,19:59:03,85000,GoPay,takeaway,STF102
ORD01854,OUT020,2023-12-25,20:59:15,104000,QRIS,takeaway,STF118
ORD02048,OUT010,2023-12-25,21:46:51,56000,OVO,dine_in,STF059
ORD02066,OUT006,2023-12-27,07:05:46,26000,QRIS,dine_in,STF033
ORD01304,OUT016,2023-12-27,08:29:38,188000,Tunai,dine_in,STF093
ORD01849,OUT009,2023-12-28,13:26:27,36000,GoPay,dine_in,STF051
ORD01327,OUT020,2023-12-28,17:24:25,57000,GoPay,dine_in,STF115
ORD01995,OUT003,2023-12-28,19:43:56,72000,GoPay,takeaway,STF017
ORD02036,OUT004,2023-12-28,21:43:03,92000,GoPay,takeaway,STF019
ORD01334,OUT003,2023-12-28,22:25:01,39000,QRIS,delivery,STF015
ORD01943,OUT014,2023-12-29,08:31:21,51000,OVO,dine_in,STF080
ORD02174,OUT006,2023-12-29,08:44:15,108000,Kartu Debit,dine_in,STF032
ORD02387,OUT009,2023-12-29,13:12:54,102000,GoPay,dine_in,STF053
ORD01474,OUT002,2023-12-29,15:06:36,50000,OVO,dine_in,STF009
ORD01746,OUT007,2023-12-29,19:31:59,60000,Tunai,dine_in,STF039
ORD01831,OUT012,2023-12-30,12:08:55,25000,QRIS,dine_in,STF070
ORD02021,OUT017,2023-12-30,17:14:27,73000,QRIS,delivery,STF098
ORD01286,OUT001,2023-12-30,18:03:04,286000,Tunai,takeaway,STF002
ORD01907,OUT019,2023-12-31,07:13:24,33000,Tunai,takeaway,STF112
ORD01440,OUT005,2023-12-31,10:25:07,49000,QRIS,dine_in,STF029
ORD03799,OUT007,2024-01-01,07:14:38,268000,QRIS,takeaway,STF041
ORD04236,OUT003,2024-01-01,08:57:10,51000,Kartu Debit,takeaway,STF017
ORD02509,OUT006,2024-01-01,12:18:40,72000,GoPay,takeaway,STF033
ORD03261,OUT020,2024-01-01,13:06:56,56000,GoPay,dine_in,STF116
ORD03132,OUT009,2024-01-01,18:02:01,189000,QRIS,dine_in,STF050
ORD04111,OUT014,2024-01-01,18:28:11,27000,QRIS,dine_in,STF081
ORD02973,OUT019,2024-01-02,08:15:07,61000,Kartu Debit,dine_in,STF114
ORD03252,OUT008,2024-01-02,14:17:36,18000,GoPay,delivery,STF043
ORD03662,OUT017,2024-01-02,17:05:40,66000,Tunai,delivery,STF102
ORD02675,OUT011,2024-01-02,17:20:10,111000,Tunai,dine_in,STF064
ORD04047,OUT013,2024-01-02,18:09:05,39000,QRIS,dine_in,STF075
ORD02661,OUT020,2024-01-02,18:56:10,40000,GoPay,dine_in,STF115
ORD03804,OUT012,2024-01-02,19:57:20,27000,QRIS,delivery,STF071
ORD04065,OUT007,2024-01-02,20:11:55,78000,OVO,delivery,STF041
ORD03094,OUT007,2024-01-03,08:20:58,108000,Tunai,dine_in,STF037
ORD03917,OUT007,2024-01-03,09:44:14,94000,OVO,dine_in,STF038
ORD04078,OUT008,2024-01-03,13:35:08,120000,Kartu Debit,dine_in,STF047
ORD04247,OUT003,2024-01-03,18:48:13,45000,QRIS,takeaway,STF017
ORD03458,OUT005,2024-01-03,19:15:16,29000,GoPay,delivery,STF029
ORD03719,OUT004,2024-01-03,21:27:39,40000,QRIS,takeaway,STF019
ORD03437,OUT005,2024-01-04,12:46:02,27000,QRIS,delivery,STF027
ORD02662,OUT001,2024-01-04,14:37:06,27000,QRIS,dine_in,STF002
ORD03352,OUT011,2024-01-04,18:51:56,68000,QRIS,dine_in,STF063
ORD03717,OUT002,2024-01-04,19:01:06,40000,GoPay,dine_in,STF008
ORD03113,OUT016,2024-01-05,07:35:03,92000,QRIS,dine_in,STF093
ORD03020,OUT016,2024-01-05,13:31:36,80000,Tunai,delivery,STF092
ORD02571,OUT014,2024-01-05,17:55:32,87000,GoPay,dine_in,STF081
ORD03913,OUT007,2024-01-05,21:56:21,22000,GoPay,dine_in,STF040
ORD03402,OUT010,2024-01-06,13:56:58,20000,QRIS,dine_in,STF055
ORD04027,OUT013,2024-01-06,18:24:25,58000,GoPay,dine_in,STF078
ORD02584,OUT002,2024-01-07,07:31:28,117000,Kartu Debit,dine_in,STF007
ORD02766,OUT016,2024-01-07,07:58:37,28000,Kartu Debit,dine_in,STF092
ORD03452,OUT012,2024-01-07,08:28:25,107000,GoPay,takeaway,STF068
ORD03006,OUT005,2024-01-07,12:02:28,52000,Tunai,dine_in,STF029
ORD02743,OUT007,2024-01-07,12:26:30,63000,OVO,delivery,STF042
ORD03941,OUT003,2024-01-07,15:30:14,28000,GoPay,delivery,STF018
ORD02988,OUT009,2024-01-07,17:04:42,316000,Kartu Debit,delivery,STF053
ORD04084,OUT013,2024-01-07,17:50:37,114000,QRIS,takeaway,STF075
ORD04083,OUT002,2024-01-07,19:34:06,51000,QRIS,dine_in,STF009
ORD02852,OUT001,2024-01-08,07:20:32,156000,QRIS,takeaway,STF006
ORD03359,OUT009,2024-01-08,07:42:12,76000,GoPay,delivery,STF053
ORD02555,OUT016,2024-01-08,08:20:29,39000,Kartu Debit,dine_in,STF096
ORD03021,OUT002,2024-01-08,12:33:08,141000,GoPay,takeaway,STF008
ORD03134,OUT014,2024-01-08,12:44:36,62000,QRIS,dine_in,STF084
ORD02725,OUT014,2024-01-08,12:45:06,101000,OVO,delivery,STF079
ORD02703,OUT013,2024-01-08,14:53:31,212000,GoPay,dine_in,STF078
ORD03300,OUT003,2024-01-08,17:19:04,199000,Tunai,delivery,STF017
ORD03172,OUT012,2024-01-09,08:54:48,103000,OVO,dine_in,STF071
ORD03062,OUT005,2024-01-10,12:04:45,80000,GoPay,takeaway,STF025
ORD02865,OUT012,2024-01-10,13:42:48,65000,Tunai,dine_in,STF070
ORD03160,OUT005,2024-01-10,17:06:17,35000,OVO,delivery,STF027
ORD03980,OUT003,2024-01-10,17:34:28,177000,Kartu Debit,dine_in,STF017
ORD03512,OUT005,2024-01-10,18:36:19,64000,QRIS,delivery,STF026
ORD03295,OUT006,2024-01-10,19:24:20,23000,GoPay,dine_in,STF036
ORD02522,OUT003,2024-01-10,22:58:09,37000,OVO,takeaway,STF014
ORD03880,OUT007,2024-01-11,07:45:08,167000,OVO,takeaway,STF039
ORD03051,OUT002,2024-01-11,08:13:48,54000,Kartu Debit,dine_in,STF012
ORD03335,OUT019,2024-01-11,18:56:14,65000,GoPay,takeaway,STF113
ORD03075,OUT020,2024-01-11,22:42:50,35000,OVO,dine_in,STF120
ORD04093,OUT009,2024-01-12,07:44:05,152000,Tunai,takeaway,STF050
ORD04248,OUT014,2024-01-12,11:04:09,34000,GoPay,dine_in,STF079
ORD03736,OUT012,2024-01-12,13:52:47,52000,Tunai,delivery,STF069
ORD02552,OUT009,2024-01-12,16:31:48,50000,GoPay,dine_in,STF050
ORD03139,OUT003,2024-01-12,17:28:35,62000,OVO,dine_in,STF014
ORD04102,OUT007,2024-01-12,19:33:07,27000,QRIS,delivery,STF040
ORD02960,OUT003,2024-01-12,20:00:32,104000,QRIS,dine_in,STF014
ORD03209,OUT006,2024-01-13,07:54:16,63000,GoPay,dine_in,STF033
ORD03245,OUT006,2024-01-13,12:29:34,65000,QRIS,delivery,STF032
ORD03630,OUT003,2024-01-13,18:30:14,216000,OVO,dine_in,STF018
ORD02676,OUT008,2024-01-13,19:17:42,145000,OVO,dine_in,STF045
ORD04232,OUT005,2024-01-14,12:16:25,106000,OVO,dine_in,STF029
ORD03091,OUT008,2024-01-14,15:27:03,117000,OVO,delivery,STF045
ORD03430,OUT001,2024-01-14,17:04:52,27000,GoPay,delivery,STF001
ORD04160,OUT003,2024-01-14,19:59:35,50000,QRIS,dine_in,STF013
ORD02906,OUT014,2024-01-14,20:10:38,124000,GoPay,dine_in,STF081
ORD03869,OUT002,2024-01-14,21:10:29,27000,OVO,dine_in,STF009
ORD03564,OUT014,2024-01-15,13:22:14,53000,GoPay,dine_in,STF084
ORD02977,OUT012,2024-01-15,17:57:45,38000,GoPay,dine_in,STF070
ORD03215,OUT005,2024-01-16,13:12:03,127000,Tunai,dine_in,STF027
ORD03127,OUT013,2024-01-17,07:09:52,130000,QRIS,takeaway,STF076
ORD03883,OUT019,2024-01-17,09:43:07,44000,Tunai,dine_in,STF111
ORD03747,OUT001,2024-01-17,11:41:22,141000,Kartu Debit,dine_in,STF002
ORD02721,OUT003,2024-01-17,13:31:46,292000,Kartu Debit,takeaway,STF017
ORD02606,OUT016,2024-01-17,15:46:37,58000,GoPay,delivery,STF096
ORD03356,OUT004,2024-01-17,16:43:49,133000,QRIS,dine_in,STF024
ORD02650,OUT012,2024-01-17,18:42:59,140000,OVO,takeaway,STF071
ORD03181,OUT001,2024-01-18,08:05:23,152000,GoPay,delivery,STF006
ORD03476,OUT001,2024-01-18,13:47:20,216000,QRIS,delivery,STF005
ORD03514,OUT014,2024-01-18,18:12:21,27000,OVO,delivery,STF079
ORD02617,OUT009,2024-01-18,19:30:08,28000,OVO,takeaway,STF051
ORD03235,OUT019,2024-01-19,12:33:54,241000,OVO,takeaway,STF111
ORD03781,OUT009,2024-01-19,14:21:47,80000,Kartu Debit,takeaway,STF050
ORD03044,OUT010,2024-01-19,17:29:51,39000,OVO,dine_in,STF057
ORD02771,OUT014,2024-01-19,19:53:10,85000,Kartu Debit,takeaway,STF083
ORD03953,OUT005,2024-01-20,07:06:33,50000,Kartu Debit,delivery,STF025
ORD03296,OUT002,2024-01-20,12:56:13,36000,GoPay,dine_in,STF009
ORD03964,OUT011,2024-01-21,08:16:18,90000,QRIS,dine_in,STF065
ORD04032,OUT004,2024-01-21,12:53:14,98000,OVO,takeaway,STF024
ORD03411,OUT016,2024-01-21,13:15:57,54000,OVO,dine_in,STF092
ORD03701,OUT013,2024-01-21,13:18:54,30000,Kartu Debit,takeaway,STF078
ORD04229,OUT013,2024-01-21,18:50:21,56000,Kartu Debit,dine_in,STF078
ORD02734,OUT014,2024-01-22,10:26:06,18000,OVO,delivery,STF081
ORD02545,OUT006,2024-01-22,13:14:02,69000,OVO,dine_in,STF031
ORD03559,OUT013,2024-01-22,13:21:10,68000,Kartu Debit,dine_in,STF073
ORD02819,OUT013,2024-01-22,17:22:12,64000,GoPay,takeaway,STF078
ORD03109,OUT007,2024-01-23,07:05:38,22000,Tunai,takeaway,STF038
ORD03371,OUT002,2024-01-23,08:26:11,149000,Tunai,delivery,STF012
ORD03330,OUT007,2024-01-23,12:20:53,111000,OVO,dine_in,STF039
ORD03667,OUT017,2024-01-23,14:54:40,33000,GoPay,dine_in,STF100
ORD03153,OUT001,2024-01-23,17:27:19,28000,Tunai,takeaway,STF006
ORD03077,OUT012,2024-01-23,19:07:14,100000,QRIS,delivery,STF072
ORD03521,OUT020,2024-01-24,07:13:28,156000,QRIS,dine_in,STF115
ORD04209,OUT006,2024-01-24,07:34:10,39000,QRIS,delivery,STF036
ORD03101,OUT014,2024-01-24,08:19:53,36000,GoPay,dine_in,STF082
ORD04194,OUT019,2024-01-24,08:21:32,41000,OVO,dine_in,STF112
ORD03327,OUT020,2024-01-24,10:29:03,44000,Kartu Debit,dine_in,STF120
ORD04085,OUT013,2024-01-24,17:37:39,190000,Kartu Debit,takeaway,STF076
ORD04151,OUT001,2024-01-24,18:03:11,105000,Tunai,takeaway,STF004
ORD03896,OUT014,2024-01-24,18:48:00,50000,Kartu Debit,takeaway,STF083
ORD02829,OUT014,2024-01-24,19:55:07,50000,GoPay,delivery,STF082
ORD03451,OUT012,2024-01-25,08:22:23,78000,QRIS,dine_in,STF070
ORD03612,OUT012,2024-01-25,17:33:39,91000,OVO,takeaway,STF069
ORD03072,OUT014,2024-01-26,15:58:32,56000,OVO,dine_in,STF080
ORD04096,OUT009,2024-01-26,17:56:04,107000,GoPay,dine_in,STF051
ORD03506,OUT011,2024-01-26,18:30:34,54000,GoPay,dine_in,STF065
ORD03550,OUT009,2024-01-26,18:31:52,68000,OVO,delivery,STF053
ORD03688,OUT003,2024-01-26,19:07:36,123000,QRIS,delivery,STF014
ORD03616,OUT008,2024-01-26,21:36:51,29000,Tunai,takeaway,STF045
ORD03385,OUT013,2024-01-27,07:55:37,120000,QRIS,dine_in,STF078
ORD03695,OUT003,2024-01-27,08:14:28,63000,GoPay,dine_in,STF013
ORD03830,OUT013,2024-01-27,08:47:06,48000,Tunai,dine_in,STF075
ORD03580,OUT008,2024-01-27,08:51:09,110000,QRIS,dine_in,STF043
ORD02587,OUT012,2024-01-27,08:53:14,29000,QRIS,takeaway,STF069
ORD04145,OUT007,2024-01-27,12:14:16,116000,Kartu Debit,dine_in,STF040
ORD03028,OUT020,2024-01-27,13:01:36,125000,GoPay,dine_in,STF118
ORD03148,OUT019,2024-01-27,13:02:30,28000,QRIS,takeaway,STF112
ORD02700,OUT009,2024-01-27,13:10:35,59000,Tunai,takeaway,STF051
ORD03643,OUT012,2024-01-27,17:46:49,116000,Tunai,takeaway,STF070
ORD03796,OUT017,2024-01-27,17:59:44,175000,QRIS,delivery,STF100
ORD02508,OUT003,2024-01-27,19:22:06,24000,QRIS,dine_in,STF015
ORD04113,OUT002,2024-01-27,19:58:43,133000,OVO,dine_in,STF009
ORD04214,OUT009,2024-01-28,10:03:53,60000,QRIS,dine_in,STF050
ORD03380,OUT002,2024-01-28,12:16:25,52000,Tunai,dine_in,STF009
ORD02939,OUT012,2024-01-28,12:20:16,30000,QRIS,dine_in,STF069
ORD04012,OUT012,2024-01-28,12:57:55,108000,OVO,dine_in,STF071
ORD03782,OUT005,2024-01-28,18:00:27,224000,QRIS,takeaway,STF027
ORD02563,OUT007,2024-01-28,18:55:08,41000,GoPay,dine_in,STF042
ORD03540,OUT014,2024-01-28,21:25:39,73000,Tunai,takeaway,STF083
ORD03154,OUT016,2024-01-29,18:07:40,48000,GoPay,dine_in,STF092
ORD02591,OUT020,2024-01-30,07:56:38,105000,OVO,dine_in,STF120
ORD03040,OUT013,2024-01-30,09:37:07,39000,Tunai,dine_in,STF076
ORD03226,OUT011,2024-01-30,10:16:45,54000,QRIS,delivery,STF063
ORD03811,OUT012,2024-01-30,13:09:46,102000,GoPay,takeaway,STF071
ORD03200,OUT004,2024-01-30,18:12:40,86000,GoPay,dine_in,STF023
ORD02970,OUT002,2024-01-30,18:53:53,112000,Tunai,dine_in,STF009
ORD02527,OUT016,2024-01-30,19:30:54,29000,Tunai,dine_in,STF093
ORD04143,OUT010,2024-01-31,07:42:00,28000,Tunai,delivery,STF058
ORD03866,OUT011,2024-01-31,08:09:58,24000,Tunai,dine_in,STF061
ORD02791,OUT012,2024-01-31,08:54:34,27000,QRIS,takeaway,STF070
ORD02642,OUT002,2024-01-31,13:40:08,165000,OVO,takeaway,STF011
ORD02685,OUT005,2024-01-31,18:40:37,23000,Tunai,delivery,STF026
ORD03365,OUT020,2024-01-31,19:49:43,99000,GoPay,takeaway,STF116
ORD04134,OUT007,2024-01-31,21:35:01,112000,OVO,takeaway,STF041
ORD03089,OUT005,2024-02-01,12:20:55,109000,OVO,dine_in,STF025
ORD02891,OUT001,2024-02-01,13:24:09,35000,Kartu Debit,dine_in,STF001
ORD03070,OUT003,2024-02-02,07:50:02,20000,OVO,dine_in,STF013
ORD03400,OUT020,2024-02-02,08:35:16,72000,OVO,takeaway,STF120
ORD03640,OUT006,2024-02-02,08:38:59,72000,Kartu Debit,dine_in,STF035
ORD04058,OUT001,2024-02-02,09:26:23,52000,OVO,takeaway,STF004
ORD02846,OUT012,2024-02-02,13:51:48,200000,Tunai,delivery,STF071
ORD03224,OUT007,2024-02-02,18:37:23,235000,QRIS,dine_in,STF041
ORD03301,OUT014,2024-02-02,18:51:03,73000,OVO,delivery,STF083
ORD03929,OUT003,2024-02-02,19:00:33,88000,OVO,dine_in,STF014
ORD03364,OUT020,2024-02-02,20:36:47,142000,GoPay,dine_in,STF116
ORD04109,OUT020,2024-02-03,08:17:23,30000,Kartu Debit,dine_in,STF120
ORD04123,OUT003,2024-02-03,08:39:10,75000,QRIS,delivery,STF013
ORD03497,OUT004,2024-02-03,12:33:11,27000,GoPay,dine_in,STF024
ORD02909,OUT013,2024-02-03,14:54:36,26000,OVO,dine_in,STF076
ORD03369,OUT010,2024-02-03,17:20:40,39000,Tunai,dine_in,STF060
ORD02929,OUT020,2024-02-03,17:58:20,49000,OVO,takeaway,STF120
ORD02801,OUT003,2024-02-04,07:43:29,29000,Kartu Debit,dine_in,STF018
ORD03636,OUT019,2024-02-04,08:58:48,163000,Tunai,takeaway,STF112
ORD03856,OUT001,2024-02-04,09:42:28,36000,GoPay,delivery,STF005
ORD03035,OUT019,2024-02-04,14:55:28,96000,Tunai,dine_in,STF113
ORD03486,OUT001,2024-02-04,21:24:49,98000,Kartu Debit,takeaway,STF002
ORD03806,OUT017,2024-02-05,08:16:20,44000,QRIS,delivery,STF102
ORD02817,OUT019,2024-02-05,08:16:53,27000,Tunai,takeaway,STF111
ORD03870,OUT003,2024-02-05,09:44:12,72000,QRIS,dine_in,STF017
ORD03467,OUT011,2024-02-05,12:07:48,174000,QRIS,takeaway,STF064
ORD02716,OUT011,2024-02-05,13:43:38,27000,QRIS,dine_in,STF062
ORD02732,OUT001,2024-02-05,13:48:31,108000,Tunai,delivery,STF004
ORD03249,OUT009,2024-02-05,17:02:48,146000,Kartu Debit,dine_in,STF051
ORD03907,OUT008,2024-02-05,18:05:38,70000,QRIS,takeaway,STF044
ORD03577,OUT009,2024-02-06,12:50:55,52000,QRIS,dine_in,STF050
ORD03838,OUT017,2024-02-06,16:11:16,40000,Kartu Debit,delivery,STF098
ORD02526,OUT008,2024-02-06,20:43:37,27000,Tunai,dine_in,STF048
ORD02516,OUT020,2024-02-07,11:29:11,154000,Tunai,dine_in,STF116
ORD03735,OUT020,2024-02-07,17:29:56,24000,Kartu Debit,takeaway,STF118
ORD02842,OUT014,2024-02-07,18:00:23,200000,Tunai,dine_in,STF080
ORD03524,OUT013,2024-02-08,07:00:02,50000,OVO,takeaway,STF076
ORD02693,OUT012,2024-02-08,07:07:58,66000,QRIS,dine_in,STF071
ORD03244,OUT007,2024-02-08,12:12:18,263000,GoPay,dine_in,STF039
ORD02984,OUT007,2024-02-08,13:28:04,29000,Kartu Debit,takeaway,STF042
ORD04039,OUT013,2024-02-08,18:56:58,132000,OVO,takeaway,STF078
ORD03697,OUT008,2024-02-09,07:19:23,49000,QRIS,takeaway,STF043
ORD03541,OUT010,2024-02-09,12:00:54,96000,QRIS,delivery,STF058
ORD03156,OUT003,2024-02-09,18:10:42,94000,OVO,delivery,STF014
ORD03392,OUT017,2024-02-09,19:11:51,104000,Kartu Debit,takeaway,STF099
ORD03740,OUT017,2024-02-10,12:54:11,30000,QRIS,delivery,STF099
ORD03734,OUT004,2024-02-10,19:33:06,68000,Tunai,dine_in,STF020
ORD03435,OUT004,2024-02-10,20:11:55,52000,Kartu Debit,takeaway,STF019
ORD04249,OUT005,2024-02-11,07:33:18,56000,Tunai,takeaway,STF027
ORD03937,OUT019,2024-02-11,08:06:18,52000,QRIS,dine_in,STF112
ORD03875,OUT007,2024-02-11,09:10:08,28000,Tunai,dine_in,STF038
